Material_ID,RFQ_ID,Part_Number,Quantity_Required,Material_Description,Notes,Position
16418,6374,1578429,2,CONVERTIDOR XYLEM MJK 207926,"CONVERTIDOR; NOMBRE FABRICANTE: XYLEM MJK; NUMERO DE PARTE: 207926;EQUIPO DEL QUE ES PARTE: SENSOR MONTADO EN LA PARED CON PANTALLA;CARACTERISTICAS ADICIONALES: CARCASA: PLASTICO CON PANTALLA, 24VCA",1
16809,6561,11468914,2,"TYRE,45/65R45,36.00-4.5,GOODYEAR,RADIAL","Descripción larga
Neumático.,Neumática
Short Name: Neumático.
Tamaño Del Neumático: 45/65R45
Tyre Rim Size: 36.00-4.5
Tyre Manufacturer: Goodyear
Diseño Ó Tipo: Radial",1
16844,6583,4013092,2,PASTA SOLDAR INDURA 20,"PASTA PARA SOLDAR CON ESTANO, INDURA TIPO   200, EN ENVASES DE 500 GRAMOS.",1
16849,6586,1204329,2,INTERRUPTOR ENTRELEC VY20/H/1021/RAST384,"INTERRUPTOR SELECTOR (SWITCH), ENTRELEC VY20 H 1021 RAST 384020, USO: LOCOMOTORAS",1
16850,6586,1204331,2,INTERRUPTOR ENTRELEC VY40/H/301/ST385540,"INTERRUPTOR SELECTOR (SWITCH), ENTRELEC VY40 H 301 ST 385540, USO: LOCOMOTORAS",2
16851,6586,1204330,2,INTERRUPTOR ENTRELEC VY40/H/701/ST386440,"INTERRUPTOR SELECTOR (SWITCH), ENTRELEC VY40 H 701 ST 386440, USO: LOCOMOTORAS",3
16814,6566,10139303,2,"RELAY,ELECTROMAGNETIC,220 TO 230V COIL,S","10139303 RELAY,ELECTROMAGNETIC,220 TO 230V COIL,S
Descripción larga
CONTACTO,AUXILIAR,0S/4OE

Fabricante: SIEMENS GMBH,W.GERMANY
Número de pieza: 3RH19 11-1GA04

Descripción corta
CONTS,AUXILIAR,0S4O,SIEMENS 3RH19111GA04


Se requiere vigencia de cotización mínimo 3 meses (Precio proyectado y Plazo Entrega)

Estimado Proveedor/a, no olvide indicar siempre Marca y NP cotizados, además de subir Ficha técnica o imagen y descripción que respalden su cotización.
Además, plazo de entrega indicado debe ser en días o semanas. 
Muchas gracias!",1
16806,6558,1202545,2,INTERRUPTOR T° EPIROC 1089037601,"INTERRUPTOR TEMPERATURA, CARACTERISTICAS GENERALES: BULBO 1"", NOMBREFABRICANTE: EPIROC, NUMERO PARTE: 1089-0376-01",1
16799,6554,1518268,2,TABLERO SEG MANITOU MA288256,"TABLERO SEGURIDAD - FABRICANTE: MANITOU, NUMERO DE PARTE: MA288256 - USO: HORQUILLA TELESCOPICO MANITOU MTX 1030ST",1
16553,6441,4213547,2,BOMBA CENTRIF 10-160L/m 230V 2HP 2850rpm,"BOMBA; DESIGNACION TIPO MODELO: CENTRIFUGA; CAUDAL: 10-160L m; VOLTAJE(V): 230V; POTENCIA: 2HP; CORRIENTE (A): 9,3A; VELOCIDAD (RPM): 2850rpm;FRECUENCIA (HZ): 50Hz; TIPO MONTAJE: HORIZONTAL; MATERIAL: FIERROFUNDIDO; USO DESIGNADO: AGUA; ESTANDARES Y ESPECIFICACIONES: IP55;CARACTERISTICAS ADICIONALES: MULTIETAPA; MARCAS SUGERIDAS: WORTEX MULTI-G 40",1
16563,6450,1516930,2,CONTACTOR AUX SCHNEIDER CAD32E7,"CONTACTOR, TIPO: AUXILIAR - FABRICANTE: SCHNEIDER ELECTRIC, NUMERO DE PARTE: CAD32E7 - 3P 10A 48VAC 3NA + 2NC - USO: PUENTE GRUA",1
16560,6447,1574244,2,VENTILADOR ABRADLEY 8002697501R,"VENTILADOR; NOMBRE FABRICANTE: ALLEN BRADLEY; NUMERO DE PARTE: 80026-975-01-R; EQUIPO DEL QUE ES PARTE: VDF POWER FLEX 7000; CARACTE RISTICAS ADICIONALES: TRIFASICO, 400VAC, 50Hz, 7,5HP",1
16556,6443,4188234,2,BATERIA P/EQUIPO CALIPRI C42,BATERIA; USO DESIGNADO: PARA EQUIPO MEDICION CALIPRI C42,2
16756,6534,1217526,2,CONTROLADOR TEMP SHIMADEN IPIR0010055,"CONTROLADOR TEMPERATURA ACEITE (OIL TEMPERATURE CONTROLLER), ACEITE, SHIMADEN IPIR 001-005-5, USO: BUZONES CARGUIO",1
16846,6585,1049169,2,BATERIA AGM 12V 150AH CICLO PROFUNDO,"BATERIA  AGM DE 12V, 150AH, DE CICLO PROFUNDO, TIPO DE TERMINAL F11, DIMENCIONES 485+ -2 mm DE LONGITUD, ANCHO 170 + - 2mm, ALTURA 240+ - 2mm, PESO APROXIMADO 43,5 kg. CAJA ABS, MATERIAL RETARDANTE A LA LLAMA, LIBRE DE MANTENIMIENTO, MAXIMA CORRIENTE DE DESCARGA A 25° C  970 A. CORRIENTE MAXIMA DE CORTOCIRCUITO 2800 A. MONTAJE EN CUALQUIER ORIENTACION. SIN RESTRICION PARA TRANSPORTE AEREO.",1
16847,6585,1049169,2,BATERIA AGM 12V 150AH CICLO PROFUNDO,"BATERIA  AGM DE 12V, 150AH, DE CICLO PROFUNDO, TIPO DE TERMINAL F11, DIMENCIONES 485+ -2 mm DE LONGITUD, ANCHO 170 + - 2mm, ALTURA 240+ - 2mm, PESO APROXIMADO 43,5 kg. CAJA ABS, MATERIAL RETARDANTE A LA LLAMA, LIBRE DE MANTENIMIENTO, MAXIMA CORRIENTE DE DESCARGA A 25° C  970 A. CORRIENTE MAXIMA DE CORTOCIRCUITO 2800 A. MONTAJE EN CUALQUIER ORIENTACION. SIN RESTRICION PARA TRANSPORTE AEREO.",2
16848,6585,1049169,2,BATERIA AGM 12V 150AH CICLO PROFUNDO,"BATERIA  AGM DE 12V, 150AH, DE CICLO PROFUNDO, TIPO DE TERMINAL F11, DIMENCIONES 485+ -2 mm DE LONGITUD, ANCHO 170 + - 2mm, ALTURA 240+ - 2mm, PESO APROXIMADO 43,5 kg. CAJA ABS, MATERIAL RETARDANTE A LA LLAMA, LIBRE DE MANTENIMIENTO, MAXIMA CORRIENTE DE DESCARGA A 25° C  970 A. CORRIENTE MAXIMA DE CORTOCIRCUITO 2800 A. MONTAJE EN CUALQUIER ORIENTACION. SIN RESTRICION PARA TRANSPORTE AEREO.",3
16751,6529,1202537,2,JUEGO MANTENCION ROTORCOMP R13604,"JUEGO MANTENCION, CARACTERISTICAS GENERALES: VALVULA MODULADORA NK-100 TIPO R-3763   3505, NOMBRE FABRICANTE: ROTORCOMP, NUMERO PART E: R-13604",3
16760,6537,4116655,2,VASTAGO CRUCETA ACERO SAE1045 CROQUIS 25,"VASTAGO Y CRUCETA, CARACTERISTICAS: MATERIAL ACERO SAE 1045, DOCUMENTO REFERENCIA: CROQUIS N°25, SISTEMA O COMPONENTE: CILINDRO VACI ADO, CARRO 100TON",1
16852,6587,1421119,2,"VALVULA BOLA 2 1/2"" 1000PSI VISA B4SS","VALVULA BOLA, SUCCION, CONEXION:  2 1 2"", PRESION: 1000PSI, EXTREMOS: HILO NPT, MATERIAL CUERPO: ACERO INOXIDABLE, MAT. VASTAGO: ACE RO INOXIDABLE, VISA MOD. B4-SS",1
16853,6587,1421119,2,"VALVULA BOLA 2 1/2"" 1000PSI VISA B4SS","VALVULA BOLA, SUCCION, CONEXION:  2 1 2"", PRESION: 1000PSI, EXTREMOS: HILO NPT, MATERIAL CUERPO: ACERO INOXIDABLE, MAT. VASTAGO: ACE RO INOXIDABLE, VISA MOD. B4-SS",2
50898,50898,MO325-9A,2,ABB,Legacy RFQ,1
50747,50747,3BHB004661R0101,2,ABB,Legacy RFQ,1
50819,50819,CSG204471R4051,2,ABB,Legacy RFQ,1
50745,50745,3BHE013299R0002,2,ABB,Legacy RFQ,1
50742,50742,A300-30-11-84,2,ABB,Legacy RFQ,1
50814,50814,T2S160R100,2,ABB,Legacy RFQ,1
50743,50743,S271-C4,2,ABB,Legacy RFQ,1
50748,50748,PLSM/C4/3,2,ABB,Legacy RFQ,1
50917,50917,MB801V512,2,ABB,Legacy RFQ,1
50744,50744,1SDA054897R1,2,ABB,Legacy RFQ,1
50746,50746,SD822ABB3BSC610038R1,2,ABB,Legacy RFQ,1
50856,50856,OGE-FPKG/US100,2,IFM,Legacy RFQ,1
50847,50847,IDC3050BBPKG/2LED/US-100-DPS,2,IFM,Legacy RFQ,1
50795,50795,CMAS100SL,2,SKF,Legacy RFQ,1
50822,50822,IMC-21GA-LX-SC,2,MOXA,Legacy RFQ,1
50890,50890,HIKI328820,2,TRUE,Legacy RFQ,1
50872,50872,R901342033,2,BOSCH,Legacy RFQ,1
50758,50758,PLSM-C4/3-MW,2,EATON,Legacy RFQ,1
50837,50837,WSRD63542CH-S901,2,EATON,Legacy RFQ,1
50907,50907,PXGMSUPS,2,EATON,Legacy RFQ,1
50774,50774,MTL-5995,2,EATON,Legacy RFQ,1
50893,50893,9PX1500IRT2UL,2,EATON,Legacy RFQ,1
50835,50835,XTU-32,2,EATON,Legacy RFQ,1
50873,50873,HMCP150T4C,2,EATON,Legacy RFQ,1
50909,50909,W200M4CFC,2,EATON,Legacy RFQ,1
50841,50841,LVD2,2,FLUKE,Legacy RFQ,1
50761,50761,64MAX,2,FLUKE,Legacy RFQ,1
50760,50760,Probe,2,FLUKE,Legacy RFQ,1
50862,50862,EVS9323-ES,2,LENZE,Legacy RFQ,1
50771,50771,FRK95/44-150L,2,LEUZE,Legacy RFQ,1
50918,50918,Bi1U-S12-AP6X/S1132,2,TURCK,Legacy RFQ,1
50912,50912,NI40U-CP40-VP4,2,TURCK,Legacy RFQ,1
50849,50849,SL30VB6VQ,2,BANNER,Legacy RFQ,1
50878,50878,IFRM12P1701/S14L,2,BAUMER,Legacy RFQ,1
50913,50913,45UV5-1103,2,FIREYE,Legacy RFQ,1
50884,50884,60-12C,2,RAMSEY,Legacy RFQ,1
50911,50911,6012C,2,RAMSEY,Legacy RFQ,1
50850,50850,ATV61HD18N4,2,ALTIVAR,Legacy RFQ,1
50753,50753,PT8420-0040-311-1510,2,CELESCO,Legacy RFQ,1
50854,50854,134U2984,2,DANFOSS,Legacy RFQ,1
50863,50863,FMP52AAACCCCAKHK+LA,2,ENDRESS,Legacy RFQ,1
50832,50832,NHI11-PKZ2,2,MOELLER,Legacy RFQ,1
50853,50853,BU-40C-2,2,MUELLER,Legacy RFQ,1
50880,50880,30-4011_A100,2,PEPPERL,Legacy RFQ,1
50904,50904,R901530674,2,REXROTH,Legacy RFQ,1
50915,50915,R901433084,2,REXROTH,Legacy RFQ,1
50845,50845,ABZBZ-19/449-PRD-393-NBR,2,REXROTH,Legacy RFQ,1
50780,50780,BG00986464,2,SANDVIK,Legacy RFQ,1
50792,50792,6SE7027-2ED61-Z,2,SIEMENS,Legacy RFQ,1
50857,50857,ZM20/10,2,SIEMENS,Legacy RFQ,1
50833,50833,6SE7031-6EB87-2DA0,2,SIEMENS,Legacy RFQ,1
50881,50881,6MF1013-0FG22-0AA0,2,SIEMENS,Legacy RFQ,1
50793,50793,3RT10666AP36,2,SIEMENS,Legacy RFQ,1
50829,50829,MSI-20B,2,SIEMENS,Legacy RFQ,1
50874,50874,6ES7134-4MB02-0AB0,2,SIEMENS,Legacy RFQ,1
50794,50794,3AY15113E,2,SIEMENS,Legacy RFQ,1
50790,50790,MS-501,2,SIEMENS,Legacy RFQ,1
50818,50818,6ES7155-5AA00-0AB0,2,SIEMENS,Legacy RFQ,1
50791,50791,6ES7972-0BA42-0XA0,2,SIEMENS,Legacy RFQ,1
50817,50817,6ES7522-1BL00-0AB0,2,SIEMENS,Legacy RFQ,1
50789,50789,MSI-20B,2,SIEMENS,Legacy RFQ,1
50855,50855,SVL20-24-100,2,SOLA HD,Legacy RFQ,1
50851,50851,OHD202A0103,2,WENGLOR,Legacy RFQ,1
50773,50773,PKZM016,2,GENERICO,Legacy RFQ,1
50802,50802,VEGASWING63XXCBNXNR,2,GENERICO,Legacy RFQ,1
50866,50866,TG-T11-5,2,GENERICO,Legacy RFQ,1
50754,50754,FS330-11,2,GENERICO,Legacy RFQ,1
50767,50767,GW-84204,2,GENERICO,Legacy RFQ,1
50757,50757,E5ANC3MT500N,2,GENERICO,Legacy RFQ,1
50751,50751,BL0SRF00H1,2,GENERICO,Legacy RFQ,1
50804,50804,PB22443H,2,GENERICO,Legacy RFQ,1
50865,50865,TOP,2,GENERICO,Legacy RFQ,1
50806,50806,800HJR2A,2,GENERICO,Legacy RFQ,1
50808,50808,STBDDI3610,2,GENERICO,Legacy RFQ,1
50770,50770,UMNW0003,2,GENERICO,Legacy RFQ,1
50756,50756,VFA23SSV,2,GENERICO,Legacy RFQ,1
50768,50768,SPIDER1TX/1FXEEC,2,GENERICO,Legacy RFQ,1
50796,50796,Wfd60,2,GENERICO,Legacy RFQ,1
50803,50803,OY2P303A0135,2,GENERICO,Legacy RFQ,1
50799,50799,TH-RFC50,2,GENERICO,Legacy RFQ,1
50809,50809,DR-TTL/M23SEW,2,GENERICO,Legacy RFQ,1
50800,50800,TFC-257H,2,GENERICO,Legacy RFQ,1
50772,50772,A155F1C0R010E,2,GENERICO,Legacy RFQ,1
50775,50775,B72G-2AS-980,2,GENERICO,Legacy RFQ,1
50776,50776,UKF210D1,2,GENERICO,Legacy RFQ,1
50805,50805,CDX-70/15,2,GENERICO,Legacy RFQ,1
50801,50801,TE7-RB10W,2,GENERICO,Legacy RFQ,1
50769,50769,EUG-240S420DT,2,GENERICO,Legacy RFQ,1
50755,50755,D717PSO,2,GENERICO,Legacy RFQ,1
50779,50779,SD7004855,2,GENERICO,Legacy RFQ,1
50759,50759,SLM100R,2,GENERICO,Legacy RFQ,1
50778,50778,VC232G,2,GENERICO,Legacy RFQ,1
50807,50807,VN007,2,GENERICO,Legacy RFQ,1
50826,50826,CESAP13CV1922XXSP30-22R,2,GRUNDFOS,Legacy RFQ,1
50830,50830,ES-24-250W,2,UBIQUITI,Legacy RFQ,1
50871,50871,W2S130-BM03-01,2,EBM PAPST,Legacy RFQ,1
50875,50875,W2S130-BM03-01,2,EBM PAPST,Legacy RFQ,1
50858,50858,RSP-1000-24,2,MEAN WELL,Legacy RFQ,1
50901,50901,SDR2404,2,MEAN WELL,Legacy RFQ,1
50885,50885,C-SCP400H38B,2,PANASONIC,Legacy RFQ,1
50899,50899,2002-30,2,SCANAVINI,Legacy RFQ,1
50868,50868,GV2-ME07,2,SCHNEIDER,Legacy RFQ,1
50812,50812,140CPU43412A,2,SCHNEIDER,Legacy RFQ,1
50797,50797,LC1DT40E7,2,SCHNEIDER,Legacy RFQ,1
50810,50810,LC1DT25F7,2,SCHNEIDER,Legacy RFQ,1
50784,50784,LC1D32ED,2,SCHNEIDER,Legacy RFQ,1
50798,50798,XALD144,2,SCHNEIDER,Legacy RFQ,1
50879,50879,GV2ME20,2,SCHNEIDER,Legacy RFQ,1
50883,50883,XS8C1A1MAL2,2,SCHNEIDER,Legacy RFQ,1
50785,50785,TSXPBY100,2,SCHNEIDER,Legacy RFQ,1
50782,50782,LR2D332,2,SCHNEIDER,Legacy RFQ,1
50783,50783,TSXETG100,2,SCHNEIDER,Legacy RFQ,1
50788,50788,P0926TL,2,SCHNEIDER,Legacy RFQ,1
50895,50895,XB4-BD21,2,SCHNEIDER,Legacy RFQ,1
50882,50882,BMXAMO0410,2,SCHNEIDER,Legacy RFQ,1
50781,50781,XB4BA42,2,SCHNEIDER,Legacy RFQ,1
50787,50787,XB4BS8444,2,SCHNEIDER,Legacy RFQ,1
50824,50824,ATV71HD30N4,2,SCHNEIDER,Legacy RFQ,1
50786,50786,TSXDEY16A4,2,SCHNEIDER,Legacy RFQ,1
50888,50888,EGX150,2,SCHNEIDER,Legacy RFQ,1
50848,50848,XS1M30MA230,2,SCHNEIDER,Legacy RFQ,1
50894,50894,RPS80EEC,2,HIRSCHMANN,Legacy RFQ,1
50752,50752,2P3675,2,CATERPILLAR,Legacy RFQ,1
50914,50914,6N9349,2,CATERPILLAR,Legacy RFQ,1
50864,50864,0R8509,2,CATERPILLAR,Legacy RFQ,1
50839,50839,WS17KT-2000-420T-L10-M4-D8,2,NO INFORMADA,Legacy RFQ,1
50908,50908,HC-9206,2,NO INFORMADA,Legacy RFQ,1
50896,50896,GC-DP9040,2,NO INFORMADA,Legacy RFQ,1
50861,50861,EU22I,2,NO INFORMADA,Legacy RFQ,1
50903,50903,D635Z632E,2,NO INFORMADA,Legacy RFQ,1
50897,50897,53C2-2500-SRV4LAYSA252A,2,NO INFORMADA,Legacy RFQ,1
50902,50902,ESMGS8-P4-B,2,NO INFORMADA,Legacy RFQ,1
50906,50906,3BSC950107R2,2,NO INFORMADA,Legacy RFQ,1
50889,50889,EL2004,2,NO INFORMADA,Legacy RFQ,1
50900,50900,FR-E740,2,NO INFORMADA,Legacy RFQ,1
50820,50820,SPA7415-6,2,NO INFORMADA,Legacy RFQ,1
50816,50816,EUG-240S420DT,2,NO INFORMADA,Legacy RFQ,1
50828,50828,PMVP5EP5,2,NO INFORMADA,Legacy RFQ,1
50859,50859,G7SA-5A1B24VDC,2,NO INFORMADA,Legacy RFQ,1
50815,50815,HI4050+,2,NO INFORMADA,Legacy RFQ,1
50869,50869,BL0SRE00H1,2,NO INFORMADA,Legacy RFQ,1
50844,50844,N0645507,2,NO INFORMADA,Legacy RFQ,1
50916,50916,DQ72-X,2,NO INFORMADA,Legacy RFQ,1
50860,50860,DPM-3,2,NO INFORMADA,Legacy RFQ,1
50905,50905,R2E190-AE77-05,2,NO INFORMADA,Legacy RFQ,1
50887,50887,4890N,2,NO INFORMADA,Legacy RFQ,1
50910,50910,88F004A2CSSC,2,NO INFORMADA,Legacy RFQ,1
50886,50886,MVSI3/500,2,NO INFORMADA,Legacy RFQ,1
50876,50876,140G-H6C3-C25,2,ALLEN BRADLEY,Legacy RFQ,1
50825,50825,855T-B24SA1,2,ALLEN BRADLEY,Legacy RFQ,1
50891,50891,1606-XLS120EAB,2,ALLEN BRADLEY,Legacy RFQ,1
50750,50750,MVI56E-MNET,2,ALLEN BRADLEY,Legacy RFQ,1
50840,50840,20AC037-A0AY-NANCO,2,ALLEN BRADLEY,Legacy RFQ,1
50749,50749,1485TP2T5T5,2,ALLEN BRADLEY,Legacy RFQ,1
50836,50836,POWERFLEX525,2,ALLEN BRADLEY,Legacy RFQ,1
50813,50813,8002605302R,2,ALLEN BRADLEY,Legacy RFQ,1
50870,50870,1756-DHRIO,2,ALLEN BRADLEY,Legacy RFQ,1
50867,50867,MVI56E-MCM,2,ALLEN BRADLEY,Legacy RFQ,1
50811,50811,1794-IF4I,2,ALLEN BRADLEY,Legacy RFQ,1
50892,50892,C306DN3B,2,CUTLER HAMMER,Legacy RFQ,1
50831,50831,S801T24N3S,2,CUTLER HAMMER,Legacy RFQ,1
50877,50877,11B4040X022,2,FISHER CONTROLS,Legacy RFQ,1
50777,50777,MCR-SL-CUC-300-I,2,PHOENIX CONTACT,Legacy RFQ,1
50834,50834,MA4575M,2,ACE CONTROLS INC,Legacy RFQ,1
50827,50827,UR-RHH,2,GENERAL ELECTRIC,Legacy RFQ,1
50765,50765,MDS-9810,2,GENERAL ELECTRIC,Legacy RFQ,1
50764,50764,BCLF10,2,GENERAL ELECTRIC,Legacy RFQ,1
50852,50852,UR-8L-H,2,GENERAL ELECTRIC,Legacy RFQ,1
50823,50823,IC693PWR330,2,GENERAL ELECTRIC,Legacy RFQ,1
50763,50763,IC693PWR330,2,GENERAL ELECTRIC,Legacy RFQ,1
50843,50843,IC695CHS012,2,GENERAL ELECTRIC,Legacy RFQ,1
50762,50762,D/062940-241,2,GENERAL ELECTRIC,Legacy RFQ,1
50821,50821,TEC36050,2,GENERAL ELECTRIC,Legacy RFQ,1
50838,50838,MULTILINUR-F35,2,GENERAL ELECTRIC,Legacy RFQ,1
50842,50842,IC694MDL940,2,GENERAL ELECTRIC,Legacy RFQ,1
50846,50846,IC694MDL940,2,GENERAL ELECTRIC,Legacy RFQ,1
50766,50766,469P5HIA20TH,2,GENERAL ELECTRIC,Legacy RFQ,1
15392,5857,,2,IMPRESORA MULTIFUNCIONAL,Not Available,1
15387,5856,,2,HACHA INCENDIO,Not Available,1
15389,5856,,2,LAVAOJOS PORTATIL VERDE STEELPRO,Not Available,3
15429,5874,,2,CONTACTOR SCHNEIDER TESYS LC1G800EHEN,Not Available,1
15394,5859,,2,PANEL EMBUTIDO CIRCULAR 12W 5500K,Not Available,1
15027,5721,,2,TOALLA PAPEL DISPENSADOR 2*280 M,Not Available,19
15031,5721,,2,PASTILLA BAÑOS,Not Available,23
15039,5721,,2,JABON LIQUIDO 1 LTS,Not Available,31
15087,5745,,2,teclado alambrico,Not Available,2
15089,5745,,2,"Cuaderno cuadriculado ""matemática""",Not Available,4
15091,5745,,2,Pincel paleta N°16,Not Available,6
15092,5745,,2,TIJERA 7.5 PARA OFICINA 19CM,Not Available,7
15109,5745,,2,Pack tinta Epson 544,Not Available,24
14939,5718,,2,FUENTE DE PODER 15V - 5A (LRS-75-15),Not Available,2
14940,5718,,2,FUENTE DE PODER 12V - 30A (LRS-350-12),Not Available,3
15008,5720,,2,"EXTRACTOR DE AIRE INDUSTRIAL 13"" 220v, 50/60hz, modelo TD-2000",Not Available,1
14950,5719,,2,CORCHETES 26/6 5000 PCS,Not Available,8
14983,5719,,2,Separadores Oficio,Not Available,41
14989,5719,,2,SCOTCH,Not Available,47
14997,5719,,2,SEPARADOR CARTULINA TAMAÑO CARTA,Not Available,55
15001,5719,,2,LAPIZ GRAFITO,Not Available,59
15003,5719,,2,LAPIZ PASTA AZUL,Not Available,61
15004,5719,,2,LAPIZ PASTA ROJO,Not Available,62
15248,5784,,2,"SEÑAL ZINC 150X100X0,6MM",Not Available,4
15253,5787,,2,Kensington Bases Notebooks Base Notebook Easy Riser,Not Available,2
15239,5783,,2,PILAS ALCALINAS AA,Not Available,1
15149,5759,,2,"ELECTROVALVULA PARA VAPOR 1/2"" DANFOSS (Referencia: EV225B 15 BD G12 PFTE NC 1/2"" (KV 3,0) / MARCA: DANFOSS CONTROL, CÓDIGO 032U3805)",Not Available,1
15169,5762,,2,VALVULA DIREC. ROSS MOD.W6476B2401-110V,Not Available,1
15132,5755,,2,Espejo para baño 45 cm ancho * 50 cm alto,Not Available,4
15170,5763,,2,MOTOREDUCTOR COAXIAL Z88-K4-LAI112MB4,Not Available,1
15143,5758,,2,Trapeador Piso 50*60 C/Ojal,Not Available,6
15177,5767,,2,"Turbina portatil Aire forzado diametro 30cm (12"")",Not Available,1
15151,5760,,2,SOPORTE FLANGE 4 FIJACIONES YAR 206,Not Available,2
15153,5760,,2,SOPORTE RODAMIENTO COMPLETO SPL 3,Not Available,4
15154,5760,,2,SOPORTE BRIDA UC-206 INOX 2 PERN C/ROD,Not Available,5
15156,5760,,2,SOPORTE BRIDA UC-210 INOX 4 AGUJ. C/ROD.,Not Available,7
15157,5760,,2,SOPORTE BRIDA UC-208 C/RANURA LUBRIC,Not Available,8
15158,5760,,2,SOPORTE FLANGE 4 FIJACIONES YAR 205,Not Available,9
15159,5760,,2,SOPORTE FY UC 205 C/RODAMIENTO,Not Available,10
15160,5760,,2,SOPORTE ROD.INA PME-20 8.07.020.000.050,Not Available,11
15162,5760,,2,SOPORTE PIE UCP 214 CON RODAMIENTO,Not Available,13
15163,5760,,2,SOPORTE CON RODAMIENTO AC. INOX. UCFM 20,Not Available,14
15166,5760,,2,SOPORTE TENSOR RODAMIENTO YEL 206-104,Not Available,17
15137,5757,,2,TACHA REFLECTANTE INTERMITENTES de 132MM * 122MM * 74 DOBLE LED AMARILLO,Not Available,1
15194,5780,,2,"TERMINAL ELECTR COMPRESION 8 AWG MN8-14R, 3M49179 (EN BOLSAS DE 10 UNIDADES)",Not Available,2
15196,5780,,2,"PLACA ALUMINIO 1 PUESTO BTICINO 503/1, BTICINO 503/1",Not Available,4
15198,5780,,2,"CABEZAL PARADA EMERGENCIA 22 MM, MARCA SCHNEIDER , REF. ZB4BS844",Not Available,6
15201,5780,,2,"TERMINAL ELEC. HORQUILLA AMAR 10-12 AWG, 3M49183",Not Available,9
15208,5780,,2,"SOPORTE PARA MOD.BTICINO MAGIC, MAGIC 503R",Not Available,16
15217,5780,,2,"CINTA AISLADORA PLASTICA SUPER 33+, 3M",Not Available,25
15223,5780,,2,"BLOQUE LUMINOSO ,LED 22MM,VERDE 24VAC/DC, REF. ZBVB3",Not Available,31
15225,5780,,2,"CABEZAL PULSADOR LUMINOSO VERDE 22 MM, REF.ZB4BW333",Not Available,33
15353,5828,,2,"LIMA MEDIA CAÐA FINA DE 10"", Marca :BAHCO, C/MANGO",Not Available,2
15318,5823,,2,patas de goma de 30 mm,Not Available,2
15326,5823,,2,barniz galón alerce,Not Available,10
15327,5823,,2,Turbo screw # 14(6.0)×100 2 cajas,Not Available,11
15335,5823,,2,cajas de rosca lata 1/4,Not Available,19
15338,5823,,2,cajas de golilla plana 5/16,Not Available,22
15306,5818,,2,SELLO LABERINTO CAJA RODAMIENTO 526356/3 MOLINO 1000,Not Available,1
15307,5818,,2,517620 ACOPLAMIENTO PARA MOLINO 1000,Not Available,2
15303,5815,,2,"Flange 16"" Ansi",Not Available,1
15430,5875,,2,JGO.17 PZAS.MARCA BAHCO FF1A5009,Not Available,1
15444,5881,,2,ANODO DE CULATA NP 6G8-11325-00 YAMAHA,Not Available,2
15445,5881,,2,ANODO CILIN PTE 62Y-11325-00 YAMAHA,Not Available,3
15457,5883,,2,QUECHA 15X20 CMS.,Not Available,11
15458,5884,,2,COPLA PLASON 90 MM,Not Available,1
15459,5884,,2,REDUCCION ACERO INOX 90X75MM CON TORNI,Not Available,2
15460,5884,,2,BBA SENTINA 500 AUTO TMC-30605,Not Available,3
15461,5884,,2,"MOTOBOMBA HONDA WB-20 2X2""",Not Available,4
14803,5642,,2,RODAMIENTO US 206 G2,Not Available,1
14830,5657,,2,ANILLOS GUIA FRB 12.5/150,Not Available,1
14845,5665,,2,Bomba de Achique 12 Volt,Not Available,1
14856,5667,,2,UPS,Not Available,1
14858,5668,,2,cable de instrumentacion apantallado de 3x1mm,Not Available,1
14859,5669,,2,ORING´S RECTANGULAR MATERIAL EPDM PARA FILTRO,Not Available,1
14596,5543,,2,HUINCHA PLASTICA 3M+33 NEGRA,Not Available,1
14595,5542,,2,casco seguridad blanco,Not Available,1
14616,5549,,2,CASCO AMARILLO,Not Available,1
14621,5550,,2,ESPEJO CONVEXO 80 CMS EXTERIOR,Not Available,1
14659,5562,,2,SUSPENSORES PARA HOMBRES,Not Available,1
14676,5569,,2,Guante anti impacto grip A722 / Grip A722,Not Available,1
14923,5706,,2,4 PISTOLA ENGRASADORA CON MANGUERA FLEXIBLE Y ACOPLE DE ENGRASE 1/8”,Not Available,1
14930,5712,,2,ADAPTADORES DE DESCARGA REGO 3121,Not Available,1
14573,5525,,2,"VALVULA INTERNA 1 1/4""+ ACTUADOR",Not Available,1
14809,5643,,2,PRENSA ESTOPA PG-9,Not Available,2
14857,5667,,2,Batería UPS,Not Available,2
14598,5544,,2,PILA ALCALINA AA DURACELL,Not Available,2
14931,5712,,2,ADAPTADORES DE MANGUERA 7193L-10A REGO,Not Available,2
14926,5708,,2,FILT.ACEI.1000-65570.325 GEN.OLYM.275KVA,Not Available,2
14889,5685,,2,CABLE 1x4C N°8 AWG,Not Available,2
14810,5643,,2,PRENSA ESTOPA PG 13,Not Available,3
14700,5587,,2,"ACOPLAMIENTO RAPIDO ACERO INOXIDABLE, STAINLESS STEEL 30SH 3/8 PULGADA",Not Available,3
14572,5524,,2,TALADRO INALAMBRICO PERCUTOR STANLEY 13MM 20V MAS DOS BATERIAS,Not Available,3
14806,5642,,2,CANDADO SIMPLE INOXIDABLE B-10,Not Available,4
14789,5639,,2,RETEN 95X130X12,Not Available,4
14619,5549,,2,ZAPATO SEGURIDAD N 42,Not Available,4
